存货编码,商品名称,规格,型号/级别,品牌,单位,skuid,goodsid,起订量,商品类型,是否四氯化碳,分类类型,成品参考交期,牌价,仓库ID,仓库名称
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,4,精细佛山仓
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,50,股份佛山成品（液）
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,1370,中基仓(上海仓)
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,278,甲类成品仓
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,90,成品库（NN）
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,2996,佛山仓库
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,2996,佛山仓库
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,82,佛山外寄仓
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,61,四川小成品（液）
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,57,股份成品仓（厂标)
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,4481,冲单仓
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,4473,冲单仓
1280340104702,乙醇（无水乙醇）,AR2500ml/塑瓶,,西化,瓶,1773,1773,1,4,0,2,0,42.0,4476,平账仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,29,平台仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,91,平台实体仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,2533,佛山成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,2536,佛山天津仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,4,精细佛山仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,50,股份佛山成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,1370,中基仓(上海仓)
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,278,甲类成品仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,90,成品库（NN）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,2996,佛山仓库
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,2996,佛山仓库
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,82,佛山外寄仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,61,四川小成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,57,股份成品仓（厂标)
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,4481,冲单仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,4473,冲单仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,221713,491826,1,4,0,2,0,60.0,4476,平账仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,30,平台仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,2533,佛山成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,2536,佛山天津仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,4,精细佛山仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,50,股份佛山成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,1370,中基仓(上海仓)
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,278,甲类成品仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,90,成品库（NN）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,2996,佛山仓库
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,2996,佛山仓库
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,82,佛山外寄仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,61,四川小成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,57,股份成品仓（厂标)
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,4481,冲单仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,4473,冲单仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,225808,498751,1,4,0,2,0,60.0,4476,平账仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,28,平台仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,2533,佛山成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,2536,佛山天津仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,4,精细佛山仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,50,股份佛山成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,1370,中基仓(上海仓)
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,278,甲类成品仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,90,成品库（NN）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,2996,佛山仓库
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,2996,佛山仓库
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,82,佛山外寄仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,61,四川小成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,57,股份成品仓（厂标)
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,4481,冲单仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,4473,冲单仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,229903,499659,1,4,0,2,0,60.0,4476,平账仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,77,平台仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,2533,佛山成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,2536,佛山天津仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,4,精细佛山仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,50,股份佛山成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,1370,中基仓(上海仓)
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,278,甲类成品仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,90,成品库（NN）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,2996,佛山仓库
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,2996,佛山仓库
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,82,佛山外寄仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,61,四川小成品（液）
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,57,股份成品仓（厂标)
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,4481,冲单仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,4473,冲单仓
1280340104702,乙醇(无水乙醇),AR2500ml/塑瓶,AR,西化,瓶,233998,500554,1,4,0,2,0,60.0,4476,平账仓
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,17,平台佛山仓
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,4,精细佛山仓
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,2536,佛山天津仓
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,1370,中基仓(上海仓)
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,9,汕头工厂仓
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,85,四川小成品（固）
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,83,佛山出口仓
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,79,佛山西陇成品(固)
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,48,股份佛山成品（固）
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,57,股份成品仓（厂标)
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,56,股份出口仓
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,90,成品库（NN）
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,4476,平账仓
1160090101700,七水合硫酸亚铁（硫酸亚铁）,AR500g/瓶,,西化,瓶,1479,1479,1,0,0,2,0,8.5,4473,冲单仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,29,平台仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,4,精细佛山仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,2536,佛山天津仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,1370,中基仓(上海仓)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,9,汕头工厂仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,85,四川小成品（固）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,83,佛山出口仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,79,佛山西陇成品(固)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,48,股份佛山成品（固）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,57,股份成品仓（厂标)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,56,股份出口仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,90,成品库（NN）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,4476,平账仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,221417,221046,1,0,0,2,7,12.2,4473,冲单仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,30,平台仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,4,精细佛山仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,2536,佛山天津仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,1370,中基仓(上海仓)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,9,汕头工厂仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,85,四川小成品（固）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,83,佛山出口仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,79,佛山西陇成品(固)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,48,股份佛山成品（固）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,57,股份成品仓（厂标)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,56,股份出口仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,90,成品库（NN）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,4476,平账仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,225512,223093,1,0,0,2,7,12.2,4473,冲单仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,28,平台仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,4,精细佛山仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,2536,佛山天津仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,1370,中基仓(上海仓)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,9,汕头工厂仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,85,四川小成品（固）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,83,佛山出口仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,79,佛山西陇成品(固)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,48,股份佛山成品（固）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,57,股份成品仓（厂标)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,56,股份出口仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,90,成品库（NN）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,4476,平账仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,229607,225140,1,0,0,2,7,12.2,4473,冲单仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,77,平台仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,4,精细佛山仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,2536,佛山天津仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,1370,中基仓(上海仓)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,9,汕头工厂仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,85,四川小成品（固）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,83,佛山出口仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,79,佛山西陇成品(固)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,48,股份佛山成品（固）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,57,股份成品仓（厂标)
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,56,股份出口仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,90,成品库（NN）
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,4476,平账仓
1160090101700,七水合硫酸亚铁(硫酸亚铁),AR500g/瓶,AR,西化,瓶,233702,227187,1,0,0,2,7,12.2,4473,冲单仓
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,222678,221761,25,4,0,2,7,29.2,29,平台仓
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,222678,221761,25,4,0,2,7,29.2,49,股份佛山成品（二）
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,222678,221761,25,4,0,2,7,29.2,58,股份成品库（二）
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,222678,221761,25,4,0,2,7,29.2,57,股份成品仓（厂标)
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,222678,221761,25,4,0,2,7,29.2,81,佛山西陇成品(二)
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,226773,223808,25,4,0,2,7,29.2,30,平台仓
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,226773,223808,25,4,0,2,7,29.2,49,股份佛山成品（二）
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,226773,223808,25,4,0,2,7,29.2,58,股份成品库（二）
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,226773,223808,25,4,0,2,7,29.2,57,股份成品仓（厂标)
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,226773,223808,25,4,0,2,7,29.2,81,佛山西陇成品(二)
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,230868,225855,25,4,0,2,7,29.2,28,平台仓
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,230868,225855,25,4,0,2,7,29.2,49,股份佛山成品（二）
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,230868,225855,25,4,0,2,7,29.2,58,股份成品库（二）
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,230868,225855,25,4,0,2,7,29.2,57,股份成品仓（厂标)
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,230868,225855,25,4,0,2,7,29.2,81,佛山西陇成品(二)
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,234963,227902,25,4,0,2,7,29.2,77,平台仓
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,234963,227902,25,4,0,2,7,29.2,49,股份佛山成品（二）
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,234963,227902,25,4,0,2,7,29.2,58,股份成品库（二）
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,234963,227902,25,4,0,2,7,29.2,57,股份成品仓（厂标)
1270060204200,甲酸,CP25kg/桶,CP,西化,KG,234963,227902,25,4,0,2,7,29.2,81,佛山西陇成品(二)
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,222932,492366,25,4,0,2,0,32.8,29,平台仓
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,222932,492366,25,4,0,2,0,32.8,91,平台实体仓
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,222932,492366,25,4,0,2,0,32.8,81,佛山西陇成品(二)
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,222932,492366,25,4,0,2,0,32.8,58,股份成品库（二）
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,227027,499290,25,4,0,2,0,32.8,30,平台仓
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,227027,499290,25,4,0,2,0,32.8,81,佛山西陇成品(二)
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,227027,499290,25,4,0,2,0,32.8,58,股份成品库（二）
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,231122,500190,25,4,0,2,0,32.8,28,平台仓
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,231122,500190,25,4,0,2,0,32.8,81,佛山西陇成品(二)
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,231122,500190,25,4,0,2,0,32.8,58,股份成品库（二）
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,235217,501102,25,4,0,2,0,32.8,77,平台仓
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,235217,501102,25,4,0,2,0,32.8,81,佛山西陇成品(二)
1270400204202,硼酸,CP25kg/桶,CP,西化,KG,235217,501102,25,4,0,2,0,32.8,58,股份成品库（二）
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,222708,492256,20,4,0,2,0,11.4,29,平台仓
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,222708,492256,20,4,0,2,0,11.4,91,平台实体仓
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,222708,492256,20,4,0,2,0,11.4,58,股份成品库（二）
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,222708,492256,20,4,0,2,0,11.4,81,佛山西陇成品(二)
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,222708,492256,20,4,0,2,0,11.4,49,股份佛山成品（二）
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,222708,492256,20,4,0,2,0,11.4,4466,丙类液体成品(大)
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,226803,499178,20,4,0,2,0,11.4,30,平台仓
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,226803,499178,20,4,0,2,0,11.4,58,股份成品库（二）
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,226803,499178,20,4,0,2,0,11.4,81,佛山西陇成品(二)
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,226803,499178,20,4,0,2,0,11.4,49,股份佛山成品（二）
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,226803,499178,20,4,0,2,0,11.4,4466,丙类液体成品(大)
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,230898,500078,20,4,0,2,0,11.4,28,平台仓
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,230898,500078,20,4,0,2,0,11.4,58,股份成品库（二）
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,230898,500078,20,4,0,2,0,11.4,81,佛山西陇成品(二)
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,230898,500078,20,4,0,2,0,11.4,49,股份佛山成品（二）
1340040106000,甲醛溶液,AR20L/桶,AR,西化,升,230898,500078,20,4,0,2,0,11.4,4466,丙类液体成品(大)
